dataset;#TrainingRelease;%Defective in training;%Defective in testing;classifier;balancing;Feature Selection;cost;TP;FP;TN;FN;Precision;Recall;FMeasure;ROC Area;Kappa
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;23,0000;28,0000;333,0000;55,0000;0,4510;0,2949;0,3566;0,7403;0,2514
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;29,0000;28,0000;333,0000;49,0000;0,5088;0,3718;0,4296;0,8262;0,3289
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;30,0000;32,0000;329,0000;48,0000;0,4839;0,3846;0,4286;0,7617;0,3219
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;33,0000;36,0000;325,0000;45,0000;0,4783;0,4231;0,4490;0,8148;0,3387
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;28,0000;28,0000;333,0000;50,0000;0,5000;0,3590;0,4179;0,6407;0,3164
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;32,0000;28,0000;333,0000;46,0000;0,5333;0,4103;0,4638;0,6663;0,3658
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;26,0000;28,0000;333,0000;52,0000;0,4815;0,3333;0,3939;0,7645;0,2908
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;34,0000;25,0000;336,0000;44,0000;0,5763;0,4359;0,4964;0,8544;0,4053
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;28,0000;31,0000;330,0000;50,0000;0,4746;0,3590;0,4088;0,7644;0,3019
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;30,0000;33,0000;328,0000;48,0000;0,4762;0,3846;0,4255;0,8208;0,3171
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;27,0000;28,0000;333,0000;51,0000;0,4909;0,3462;0,4060;0,6343;0,3037
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;30,0000;29,0000;332,0000;48,0000;0,5085;0,3846;0,4380;0,6521;0,3364
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;22,0000;29,0000;332,0000;56,0000;0,4314;0,2821;0,3411;0,7637;0,2334
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;38,0000;29,0000;332,0000;40,0000;0,5672;0,4872;0,5241;0,8634;0,4307
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;27,0000;32,0000;329,0000;51,0000;0,4576;0,3462;0,3942;0,7291;0,2847
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;32,0000;30,0000;331,0000;46,0000;0,5161;0,4103;0,4571;0,8328;0,3558
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;26,0000;29,0000;332,0000;52,0000;0,4727;0,3333;0,3910;0,6265;0,2861
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;30,0000;28,0000;333,0000;48,0000;0,5172;0,3846;0,4412;0,6535;0,3414
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;24,0000;27,0000;334,0000;54,0000;0,4706;0,3077;0,3721;0,7715;0,2695
BOOKKEEPER;6;20,51;17,77;NAIVEBAYES;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;30,0000;24,0000;337,0000;48,0000;0,5556;0,3846;0,4545;0,8572;0,3618
BOOKKEEPER;6;20,51;17,77;IBK;NO_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;47,0000;68,0000;293,0000;31,0000;0,4087;0,6026;0,4870;0,7313;0,3493
BOOKKEEPER;6;20,51;17,77;IBK;NO_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;53,0000;96,0000;265,0000;25,0000;0,3557;0,6795;0,4670;0,7714;0,3048
BOOKKEEPER;6;20,51;17,77;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;47,0000;68,0000;293,0000;31,0000;0,4087;0,6026;0,4870;0,7071;0,3493
BOOKKEEPER;6;20,51;17,77;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;53,0000;96,0000;265,0000;25,0000;0,3557;0,6795;0,4670;0,7068;0,3048
BOOKKEEPER;6;20,51;17,77;IBK;NO_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;47,0000;68,0000;293,0000;31,0000;0,4087;0,6026;0,4870;0,7313;0,3493
BOOKKEEPER;6;20,51;17,77;IBK;NO_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;53,0000;96,0000;265,0000;25,0000;0,3557;0,6795;0,4670;0,7714;0,3048
BOOKKEEPER;6;20,51;17,77;IBK;OVER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;50,0000;73,0000;288,0000;28,0000;0,4065;0,6410;0,4975;0,7039;0,3579
BOOKKEEPER;6;20,51;17,77;IBK;OVER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;57,0000;115,0000;246,0000;21,0000;0,3314;0,7308;0,4560;0,7511;0,2800
BOOKKEEPER;6;20,51;17,77;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;50,0000;73,0000;288,0000;28,0000;0,4065;0,6410;0,4975;0,7194;0,3579
BOOKKEEPER;6;20,51;17,77;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;57,0000;110,0000;251,0000;21,0000;0,3413;0,7308;0,4653;0,7130;0,2944
BOOKKEEPER;6;20,51;17,77;IBK;OVER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;2,0000;39,0000;322,0000;76,0000;0,0488;0,0256;0,0336;0,4705;-0,1012
BOOKKEEPER;6;20,51;17,77;IBK;OVER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;47,0000;28,0000;333,0000;31,0000;0,6267;0,6026;0,6144;0,8450;0,5330
BOOKKEEPER;6;20,51;17,77;IBK;UNDER_SAMPLING;NO_SELECTION;NO_COST_SENSITIVE;66,0000;97,0000;264,0000;12,0000;0,4049;0,8462;0,5477;0,7896;0,4046
BOOKKEEPER;6;20,51;17,77;IBK;UNDER_SAMPLING;BEST_FIRST;NO_COST_SENSITIVE;61,0000;129,0000;232,0000;17,0000;0,3211;0,7821;0,4552;0,7452;0,2718
BOOKKEEPER;6;20,51;17,77;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_THRESHOLD;66,0000;97,0000;264,0000;12,0000;0,4049;0,8462;0,5477;0,7887;0,4046
BOOKKEEPER;6;20,51;17,77;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_THRESHOLD;61,0000;129,0000;232,0000;17,0000;0,3211;0,7821;0,4552;0,7124;0,2718
BOOKKEEPER;6;20,51;17,77;IBK;UNDER_SAMPLING;NO_SELECTION;SENSITIVE_LEARNING;11,0000;53,0000;308,0000;67,0000;0,1719;0,1410;0,1549;0,4971;-0,0062
BOOKKEEPER;6;20,51;17,77;IBK;UNDER_SAMPLING;BEST_FIRST;SENSITIVE_LEARNING;72,0000;83,0000;278,0000;6,0000;0,4645;0,9231;0,6180;0,8534;0,4998
BOOKKEEPER;6;20,51;17,77;IBK;SMOTE;NO_SELECTION;NO_COST_SENSITIVE;51,0000;79,0000;282,0000;27,0000;0,3923;0,6538;0,4904;0,7372;0,3449
BOOKKEEPER;6;20,51;17,77;IBK;SMOTE;BEST_FIRST;NO_COST_SENSITIVE;58,0000;120,0000;241,0000;20,0000;0,3258;0,7436;0,4531;0,7575;0,2737
BOOKKEEPER;6;20,51;17,77;IBK;SMOTE;NO_SELECTION;SENSITIVE_THRESHOLD;51,0000;79,0000;282,0000;27,0000;0,3923;0,6538;0,4904;0,7175;0,3449
BOOKKEEPER;6;20,51;17,77;IBK;SMOTE;BEST_FIRST;SENSITIVE_THRESHOLD;58,0000;120,0000;241,0000;20,0000;0,3258;0,7436;0,4531;0,7056;0,2737
BOOKKEEPER;6;20,51;17,77;IBK;SMOTE;NO_SELECTION;SENSITIVE_LEARNING;16,0000;49,0000;312,0000;62,0000;0,2462;0,2051;0,2238;0,6812;0,0742
BOOKKEEPER;6;20,51;17,77;IBK;SMOTE;BEST_FIRST;SENSITIVE_LEARNING;46,0000;58,0000;303,0000;32,0000;0,4423;0,5897;0,5055;0,8209;0,3795
